Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
13437.0,14,7,3408.06,3,3,3,333,Champions
13438.0,547,1,46.5,1,1,1,111,Hibernating / lost
13439.0,255,3,986.61,2,2,2,222,Others
13440.0,423,7,1295.25,1,3,2,132,At risk
13441.0,91,2,720.9,2,1,2,212,Others
13442.0,667,3,419.87,1,2,1,121,At risk
13443.0,448,6,1280.16,1,3,2,132,At risk
13444.0,374,2,631.6800000000001,1,1,2,112,Hibernating / lost
13445.0,626,1,241.89999999999998,1,1,1,111,Hibernating / lost
13446.0,430,11,3881.89,1,3,3,133,At risk
13447.0,23,3,1129.14,3,2,2,322,Potential loyalists
13448.0,16,13,9240.87,3,3,3,333,Champions
13449.0,23,1,291.88,3,1,1,311,New customers
13450.0,26,13,4120.04,3,3,3,333,Champions
13451.0,26,11,7190.92,3,3,3,333,Champions
13452.0,259,3,729.8,2,2,2,222,Others
13453.0,165,3,781.6899999999999,2,2,2,222,Others
13454.0,641,1,219.87,1,1,1,111,Hibernating / lost
13455.0,24,6,2905.93,3,3,3,333,Champions
13456.0,17,6,1766.72,3,3,3,333,Champions
13457.0,688,2,148.22,1,1,1,111,Hibernating / lost
13458.0,7,16,11959.27,3,3,3,333,Champions
13459.0,624,2,1160.4099999999999,1,1,2,112,Hibernating / lost
13460.0,29,2,183.44,3,1,1,311,New customers
13461.0,38,6,4160.0,3,3,3,333,Champions
13462.0,252,5,1153.85,2,2,2,222,Others
13464.0,58,6,3097.64,2,3,3,233,Loyal customers
13465.0,446,2,931.12,1,1,2,112,Hibernating / lost
13466.0,184,5,1013.35,2,2,2,222,Others
13467.0,10,2,1083.71,3,1,2,312,Potential loyalists
13468.0,1,72,13390.51,3,3,3,333,Champions
13469.0,653,1,82.4,1,1,1,111,Hibernating / lost
13470.0,99,2,165.0,2,1,1,211,Others
13471.0,1,4,2531.58,3,2,3,323,Potential loyalists
13472.0,463,2,592.24,1,1,2,112,Hibernating / lost
13473.0,60,8,2657.7599999999998,2,3,3,233,Loyal customers
13474.0,236,3,663.79,2,2,2,222,Others
13475.0,191,4,1431.78,2,2,2,222,Others
13476.0,178,5,2061.4700000000003,2,2,3,223,Others
13477.0,37,11,2834.17,3,3,3,333,Champions
13478.0,469,5,2215.78,1,2,3,123,At risk
13479.0,200,4,851.37,2,2,2,222,Others
13480.0,416,2,627.82,1,1,2,112,Hibernating / lost
13481.0,45,11,3830.84,2,3,3,233,Loyal customers
13482.0,232,2,336.09,2,1,1,211,Others
13483.0,65,1,140.34,2,1,1,211,Others
13484.0,241,3,790.72,2,2,2,222,Others
13485.0,233,11,3019.2200000000003,2,3,3,233,Loyal customers
13486.0,78,3,1122.41,2,2,2,222,Others
13487.0,57,5,846.87,2,2,2,222,Others
13488.0,17,23,15587.88,3,3,3,333,Champions
13489.0,105,4,449.52,2,2,1,221,Others
13490.0,654,1,154.25,1,1,1,111,Hibernating / lost
13491.0,51,27,4566.56,2,3,3,233,Loyal customers
13492.0,136,3,1269.84,2,2,2,222,Others
13493.0,275,2,618.63,1,1,2,112,Hibernating / lost
13494.0,311,1,316.26000000000005,1,1,1,111,Hibernating / lost
13495.0,7,10,5374.26,3,3,3,333,Champions
13496.0,10,2,653.33,3,1,2,312,Potential loyalists
13497.0,282,6,1320.33,1,3,2,132,At risk
13498.0,730,1,327.38,1,1,1,111,Hibernating / lost
13499.0,17,5,1159.11,3,2,2,322,Potential loyalists
13500.0,23,4,1466.3,3,2,2,322,Potential loyalists
13501.0,288,3,2885.11,1,2,3,123,At risk
13502.0,16,5,780.5,3,2,2,322,Potential loyalists
13503.0,71,6,1905.39,2,3,3,233,Loyal customers
13504.0,64,1,295.93,2,1,1,211,Others
13505.0,72,4,4393.63,2,2,3,223,Others
13506.0,316,5,1639.2,1,2,3,123,At risk
13507.0,3,4,2479.16,3,2,3,323,Potential loyalists
13508.0,243,2,287.05,2,1,1,211,Others
13509.0,8,8,1114.72,3,3,2,332,Loyal customers
13510.0,1,11,4558.29,3,3,3,333,Champions
13511.0,676,1,282.76,1,1,1,111,Hibernating / lost
13512.0,260,4,713.39,2,2,2,222,Others
13513.0,126,3,824.59,2,2,2,222,Others
13514.0,73,4,815.9000000000001,2,2,2,222,Others
13515.0,72,6,1265.82,2,3,2,232,Loyal customers
13516.0,21,4,1685.26,3,2,3,323,Potential loyalists
13517.0,59,3,2128.42,2,2,3,223,Others
13518.0,85,1,659.4399999999999,2,1,2,212,Others
13519.0,78,2,343.21,2,1,1,211,Others
13520.0,58,11,6909.4,2,3,3,233,Loyal customers
13521.0,1,3,1093.65,3,2,2,322,Potential loyalists
13522.0,30,1,125.80000000000001,3,1,1,311,New customers
13523.0,33,6,5101.52,3,3,3,333,Champions
13524.0,40,5,680.1800000000001,3,2,2,322,Potential loyalists
13525.0,14,2,628.78,3,1,2,312,Potential loyalists
13526.0,738,2,1182.0,1,1,2,112,Hibernating / lost
13527.0,33,12,4683.74,3,3,3,333,Champions
13529.0,78,2,307.76,2,1,1,211,Others
13530.0,634,1,402.97999999999996,1,1,1,111,Hibernating / lost
13531.0,205,6,1738.52,2,3,3,233,Loyal customers
13532.0,33,1,210.31,3,1,1,311,New customers
13533.0,182,3,270.79,2,2,1,221,Others
13534.0,2,35,7720.9,3,3,3,333,Champions
13535.0,402,1,89.5,1,1,1,111,Hibernating / lost
13536.0,1,7,3448.29,3,3,3,333,Champions
13537.0,425,2,717.85,1,1,2,112,Hibernating / lost
13538.0,43,12,3112.73,2,3,3,233,Loyal customers
13539.0,85,7,1569.3600000000001,2,3,2,232,Loyal customers
13540.0,467,3,632.39,1,2,2,122,At risk
13541.0,427,2,785.25,1,1,2,112,Hibernating / lost
13542.0,376,17,4006.17,1,3,3,133,At risk
13543.0,634,2,1439.6100000000001,1,1,2,112,Hibernating / lost
13544.0,39,6,829.0,3,3,2,332,Loyal customers
13545.0,390,2,374.64,1,1,1,111,Hibernating / lost
13546.0,12,5,1092.14,3,2,2,322,Potential loyalists
13547.0,408,1,175.53,1,1,1,111,Hibernating / lost
13548.0,96,3,908.99,2,2,2,222,Others
13549.0,25,8,1005.8,3,3,2,332,Loyal customers
13550.0,383,1,349.51,1,1,1,111,Hibernating / lost
13551.0,319,2,244.2,1,1,1,111,Hibernating / lost
13552.0,66,22,6978.92,2,3,3,233,Loyal customers
13553.0,674,1,517.8,1,1,2,112,Hibernating / lost
13554.0,380,7,1638.28,1,3,3,133,At risk
13555.0,73,13,8999.19,2,3,3,233,Loyal customers
13556.0,429,2,200.82,1,1,1,111,Hibernating / lost
13557.0,28,13,3032.26,3,3,3,333,Champions
13558.0,5,4,605.06,3,2,2,322,Potential loyalists
13559.0,512,2,990.0,1,1,2,112,Hibernating / lost
13560.0,7,1,174.37,3,1,1,311,New customers
13561.0,215,11,1820.72,2,3,3,233,Loyal customers
13562.0,81,8,4838.18,2,3,3,233,Loyal customers
13563.0,84,2,777.53,2,1,2,212,Others
13564.0,144,37,17249.55,2,3,3,233,Loyal customers
13565.0,19,3,414.8,3,2,1,321,Potential loyalists
13566.0,40,5,1708.1200000000001,3,2,3,323,Potential loyalists
13567.0,428,4,1083.69,1,2,2,122,At risk
13568.0,173,1,192.85,2,1,1,211,Others
13569.0,17,4,893.78,3,2,2,322,Potential loyalists
13570.0,243,1,239.49,2,1,1,211,Others
13571.0,12,26,4546.54,3,3,3,333,Champions
13572.0,205,1,1384.25,2,1,2,212,Others
13573.0,50,6,916.47,2,3,2,232,Loyal customers
13574.0,411,1,421.25,1,1,1,111,Hibernating / lost
13575.0,23,5,732.0699999999999,3,2,2,322,Potential loyalists
13576.0,10,28,11551.74,3,3,3,333,Champions
13577.0,25,11,3489.28,3,3,3,333,Champions
13578.0,409,1,147.66,1,1,1,111,Hibernating / lost
13579.0,14,5,1539.04,3,2,2,322,Potential loyalists
13580.0,406,1,107.75,1,1,1,111,Hibernating / lost
13581.0,309,2,280.53000000000003,1,1,1,111,Hibernating / lost
13582.0,389,2,241.68,1,1,1,111,Hibernating / lost
13583.0,155,2,1445.031,2,1,2,212,Others
13584.0,306,3,392.45,1,2,1,121,At risk
13585.0,530,3,684.54,1,2,2,122,At risk
13586.0,541,1,131.53,1,1,1,111,Hibernating / lost
13587.0,63,4,1673.5,2,2,3,223,Others
13588.0,15,9,2478.95,3,3,3,333,Champions
13589.0,14,6,1120.74,3,3,2,332,Loyal customers
13590.0,11,18,6349.59,3,3,3,333,Champions
13591.0,64,7,2093.94,2,3,3,233,Loyal customers
13592.0,35,4,247.95999999999998,3,2,1,321,Potential loyalists
13593.0,108,14,5523.6900000000005,2,3,3,233,Loyal customers
13594.0,52,2,533.32,2,1,2,212,Others
13595.0,516,3,818.22,1,2,2,122,At risk
13596.0,5,2,697.04,3,1,2,312,Potential loyalists
13597.0,400,2,396.71,1,1,1,111,Hibernating / lost
13598.0,47,5,789.59,2,2,2,222,Others
13599.0,1,33,10167.630000000001,3,3,3,333,Champions
13600.0,312,2,518.42,1,1,2,112,Hibernating / lost
13601.0,45,4,1185.14,2,2,2,222,Others
13602.0,64,4,1025.17,2,2,2,222,Others
13603.0,26,1,164.34,3,1,1,311,New customers
13604.0,658,1,717.62,1,1,2,112,Hibernating / lost
13605.0,387,2,522.67,1,1,2,112,Hibernating / lost
13606.0,29,3,280.53999999999996,3,2,1,321,Potential loyalists
13607.0,40,2,1078.31,3,1,2,312,Potential loyalists
13608.0,540,1,236.2,1,1,1,111,Hibernating / lost
13609.0,593,1,167.35,1,1,1,111,Hibernating / lost
13610.0,12,14,2175.88,3,3,3,333,Champions
13611.0,89,10,3319.53,2,3,3,233,Loyal customers
13612.0,632,1,818.29,1,1,2,112,Hibernating / lost
13613.0,452,5,1039.8500000000001,1,2,2,122,At risk
13614.0,24,6,2359.19,3,3,3,333,Champions
13615.0,318,8,6272.53,1,3,3,133,At risk
13616.0,568,2,288.1,1,1,1,111,Hibernating / lost
13617.0,40,8,1278.75,3,3,2,332,Loyal customers
13618.0,173,1,177.34,2,1,1,211,Others
13619.0,544,2,231.69,1,1,1,111,Hibernating / lost
13620.0,528,1,112.34,1,1,1,111,Hibernating / lost
13621.0,116,1,213.85,2,1,1,211,Others
13622.0,696,1,658.95,1,1,2,112,Hibernating / lost
13623.0,30,10,2566.49,3,3,3,333,Champions
13624.0,388,1,462.08,1,1,1,111,Hibernating / lost
13625.0,596,1,301.26,1,1,1,111,Hibernating / lost
13626.0,252,2,707.04,2,1,2,212,Others
13627.0,59,7,2245.9,2,3,3,233,Loyal customers
13628.0,676,1,310.14,1,1,1,111,Hibernating / lost
13629.0,23,19,13370.86,3,3,3,333,Champions
13630.0,5,7,2031.78,3,3,3,333,Champions
13631.0,99,11,3070.42,2,3,3,233,Loyal customers
13632.0,24,8,3648.15,3,3,3,333,Champions
13634.0,33,16,5073.47,3,3,3,333,Champions
13635.0,67,4,2999.16,2,2,3,223,Others
13636.0,36,5,949.12,3,2,2,322,Potential loyalists
13637.0,52,3,810.5,2,2,2,222,Others
13638.0,15,1,122.64,3,1,1,311,New customers
13639.0,74,2,1346.27,2,1,2,212,Others
13640.0,611,1,405.0,1,1,1,111,Hibernating / lost
13641.0,640,5,1016.47,1,2,2,122,At risk
13642.0,215,4,514.72,2,2,2,222,Others
13643.0,31,10,2156.77,3,3,3,333,Champions
13644.0,16,4,2624.26,3,2,3,323,Potential loyalists
13645.0,120,1,252.1,2,1,1,211,Others
13646.0,399,2,326.25,1,1,1,111,Hibernating / lost
13647.0,9,8,3071.68,3,3,3,333,Champions
13648.0,400,8,1764.02,1,3,3,133,At risk
13649.0,256,6,1678.88,2,3,3,233,Loyal customers
13650.0,16,10,3288.0,3,3,3,333,Champions
13651.0,35,3,226.85,3,2,1,321,Potential loyalists
13652.0,45,5,2570.85,2,2,3,223,Others
13653.0,487,1,152.2,1,1,1,111,Hibernating / lost
13654.0,43,11,6308.0,2,3,3,233,Loyal customers
13655.0,114,6,2280.51,2,3,3,233,Loyal customers
13656.0,164,4,1078.85,2,2,2,222,Others
13657.0,10,2,382.14,3,1,1,311,New customers
13658.0,9,9,6025.5,3,3,3,333,Champions
13659.0,205,12,4894.88,2,3,3,233,Loyal customers
13660.0,400,1,314.59,1,1,1,111,Hibernating / lost
13661.0,603,1,325.24,1,1,1,111,Hibernating / lost
13662.0,85,11,2250.11,2,3,3,233,Loyal customers
13663.0,179,5,2047.51,2,2,3,223,Others
13665.0,386,3,1711.6599999999999,1,2,3,123,At risk
13666.0,60,5,127.89999999999999,2,2,1,221,Others
13667.0,149,1,305.02,2,1,1,211,Others
13668.0,2,35,13089.94,3,3,3,333,Champions
13669.0,50,3,413.55,2,2,1,221,Others
13670.0,75,1,349.7,2,1,1,211,Others
13671.0,394,1,194.95,1,1,1,111,Hibernating / lost
13672.0,301,3,419.92,1,2,1,121,At risk
13673.0,18,2,396.92,3,1,1,311,New customers
13674.0,432,1,240.68,1,1,1,111,Hibernating / lost
13675.0,151,2,486.82000000000005,2,1,2,212,Others
13676.0,539,2,243.9,1,1,1,111,Hibernating / lost
13677.0,404,2,556.1899999999999,1,1,2,112,Hibernating / lost
13678.0,151,1,232.6,2,1,1,211,Others
13679.0,493,3,281.26,1,2,1,121,At risk
13680.0,1,12,11435.67,3,3,3,333,Champions
13681.0,17,4,827.83,3,2,2,322,Potential loyalists
13682.0,187,1,59.5,2,1,1,211,Others
13683.0,457,1,258.6,1,1,1,111,Hibernating / lost
13684.0,285,4,596.98,1,2,2,122,At risk
13685.0,2,7,3119.44,3,3,3,333,Champions
13686.0,182,3,409.04,2,2,1,221,Others
13687.0,438,1,11880.84,1,1,3,113,Hibernating / lost
13688.0,635,1,375.5,1,1,1,111,Hibernating / lost
13689.0,63,2,1259.5,2,1,2,212,Others
13690.0,59,1,172.25,2,1,1,211,Others
13691.0,396,1,212.78,1,1,1,111,Hibernating / lost
13692.0,24,5,3114.4,3,2,3,323,Potential loyalists
13693.0,374,9,2011.82,1,3,3,133,At risk
13694.0,3,143,196482.81,3,3,3,333,Champions
13695.0,31,16,2770.73,3,3,3,333,Champions
13696.0,421,3,2020.4,1,2,3,123,At risk
13697.0,38,1,151.29999999999998,3,1,1,311,New customers
13698.0,596,2,465.53000000000003,1,1,1,111,Hibernating / lost
13699.0,155,2,764.15,2,1,2,212,Others
13700.0,26,13,2613.46,3,3,3,333,Champions
13701.0,446,1,161.0,1,1,1,111,Hibernating / lost
13702.0,445,1,135.18,1,1,1,111,Hibernating / lost
13703.0,318,2,425.56,1,1,1,111,Hibernating / lost
13704.0,5,9,2308.06,3,3,3,333,Champions
13705.0,7,7,2035.33,3,3,3,333,Champions
13706.0,302,2,631.17,1,1,2,112,Hibernating / lost
13707.0,267,5,3365.86,1,2,3,123,At risk
13708.0,271,1,296.88,1,1,1,111,Hibernating / lost
13709.0,3,18,7591.75,3,3,3,333,Champions
13710.0,31,3,509.52,3,2,2,322,Potential loyalists
13711.0,218,9,1792.26,2,3,3,233,Loyal customers
13712.0,246,2,766.42,2,1,2,212,Others
13713.0,408,3,743.26,1,2,2,122,At risk
13714.0,465,1,161.35,1,1,1,111,Hibernating / lost
13715.0,281,17,8483.29,1,3,3,133,At risk
13716.0,269,1,138.28,1,1,1,111,Hibernating / lost
13717.0,32,8,1763.3,3,3,3,333,Champions
13718.0,246,2,306.55,2,1,1,211,Others
13719.0,15,11,2815.25,3,3,3,333,Champions
13720.0,116,4,799.9,2,2,2,222,Others
13721.0,36,2,741.54,3,1,2,312,Potential loyalists
13722.0,131,10,5635.41,2,3,3,233,Loyal customers
13723.0,217,6,1209.2,2,3,2,232,Loyal customers
13724.0,637,1,213.01,1,1,1,111,Hibernating / lost
13725.0,49,8,1980.56,2,3,3,233,Loyal customers
13726.0,38,2,1079.6599999999999,3,1,2,312,Potential loyalists
13727.0,28,8,1080.05,3,3,2,332,Loyal customers
13728.0,36,16,2855.17,3,3,3,333,Champions
13729.0,435,3,724.73,1,2,2,122,At risk
13730.0,135,2,752.6,2,1,2,212,Others
13731.0,219,2,610.59,2,1,2,212,Others
13732.0,28,1,491.86,3,1,2,312,Potential loyalists
13733.0,410,2,487.03000000000003,1,1,2,112,Hibernating / lost
13734.0,508,4,6701.640000000001,1,2,3,123,At risk
13735.0,24,13,9813.22,3,3,3,333,Champions
13736.0,5,7,2766.21,3,3,3,333,Champions
13737.0,200,1,339.59999999999997,2,1,1,211,Others
13738.0,396,1,440.93,1,1,1,111,Hibernating / lost
13739.0,18,2,292.2,3,1,1,311,New customers
13740.0,240,5,1597.77,2,2,2,222,Others
13741.0,71,3,668.4300000000001,2,2,2,222,Others
13742.0,16,12,3131.02,3,3,3,333,Champions
13743.0,2,7,1341.6,3,3,2,332,Loyal customers
13744.0,95,2,1156.36,2,1,2,212,Others
13745.0,162,2,777.36,2,1,2,212,Others
13746.0,413,1,176.69,1,1,1,111,Hibernating / lost
13747.0,373,2,249.39999999999998,1,1,1,111,Hibernating / lost
13748.0,95,9,2268.35,2,3,3,233,Loyal customers
13750.0,53,11,3602.1800000000003,2,3,3,233,Loyal customers
13751.0,288,1,296.25,1,1,1,111,Hibernating / lost
13752.0,124,7,1590.73,2,3,2,232,Loyal customers
13753.0,287,4,2094.57,1,2,3,123,At risk
13754.0,151,3,447.05,2,2,1,221,Others
13755.0,3,9,2161.35,3,3,3,333,Champions
13756.0,2,23,9207.5,3,3,3,333,Champions
13757.0,674,1,195.55,1,1,1,111,Hibernating / lost
13758.0,11,15,9416.98,3,3,3,333,Champions
13759.0,33,2,659.4100000000001,3,1,2,312,Potential loyalists
13760.0,54,5,1363.6399999999999,2,2,2,222,Others
13761.0,50,6,1952.17,2,3,3,233,Loyal customers
13762.0,218,5,2472.48,2,2,3,223,Others
13763.0,63,3,5217.4400000000005,2,2,3,223,Others
13764.0,70,6,2953.26,2,3,3,233,Loyal customers
13765.0,653,1,352.821,1,1,1,111,Hibernating / lost
13766.0,495,1,190.35,1,1,1,111,Hibernating / lost
13767.0,2,73,35540.53,3,3,3,333,Champions
13768.0,726,2,875.97,1,1,2,112,Hibernating / lost
13769.0,2,20,5800.42,3,3,3,333,Champions
13770.0,422,4,785.37,1,2,2,122,At risk
13771.0,64,9,5728.82,2,3,3,233,Loyal customers
13772.0,33,8,3114.22,3,3,3,333,Champions
13773.0,396,2,301.54,1,1,1,111,Hibernating / lost
13774.0,81,1,345.0,2,1,1,211,Others
13775.0,590,1,1049.66,1,1,2,112,Hibernating / lost
13776.0,428,2,623.98,1,1,2,112,Hibernating / lost
13777.0,0,61,56478.42,3,3,3,333,Champions
13778.0,103,4,1124.49,2,2,2,222,Others
13779.0,515,1,161.13,1,1,1,111,Hibernating / lost
13780.0,7,3,735.82,3,2,2,322,Potential loyalists
13781.0,250,3,778.83,2,2,2,222,Others
13782.0,12,13,1793.72,3,3,3,333,Champions
13783.0,487,4,1542.09,1,2,2,122,At risk
13784.0,9,14,2910.23,3,3,3,333,Champions
13785.0,428,4,542.49,1,2,2,122,At risk
13786.0,367,6,3358.94,1,3,3,133,At risk
13787.0,75,6,1222.5,2,3,2,232,Loyal customers
13788.0,505,1,3.75,1,1,1,111,Hibernating / lost
13789.0,388,1,239.45999999999998,1,1,1,111,Hibernating / lost
13790.0,4,1,348.8,3,1,1,311,New customers
13791.0,127,2,1516.0,2,1,2,212,Others
13792.0,66,3,383.95,2,2,1,221,Others
13793.0,646,1,96.0,1,1,1,111,Hibernating / lost
13794.0,546,1,126.03,1,1,1,111,Hibernating / lost
13795.0,388,4,836.3,1,2,2,122,At risk
13796.0,499,1,289.7,1,1,1,111,Hibernating / lost
13797.0,436,3,1179.45,1,2,2,122,At risk
13798.0,1,110,75836.87,3,3,3,333,Champions
13799.0,116,9,2803.57,2,3,3,233,Loyal customers
13800.0,309,3,1679.56,1,2,3,123,At risk
13801.0,66,1,324.8,2,1,1,211,Others
13802.0,138,19,26259.11,2,3,3,233,Loyal customers
13803.0,255,3,1338.91,2,2,2,222,Others
13804.0,30,9,3208.52,3,3,3,333,Champions
13805.0,52,2,924.6,2,1,2,212,Others
13806.0,63,1,256.38,2,1,1,211,Others
13807.0,367,3,534.8,1,2,2,122,At risk
13808.0,5,5,1747.66,3,2,3,323,Potential loyalists
13809.0,305,3,679.7,1,2,2,122,At risk
13810.0,28,3,1499.01,3,2,2,322,Potential loyalists
13811.0,183,3,814.5,2,2,2,222,Others
13812.0,42,3,539.0,2,2,2,222,Others
13813.0,39,8,2765.47,3,3,3,333,Champions
13814.0,92,3,2257.32,2,2,3,223,Others
13815.0,22,8,7475.74,3,3,3,333,Champions
13816.0,23,2,571.6700000000001,3,1,2,312,Potential loyalists
13817.0,29,2,382.98,3,1,1,311,New customers
13818.0,429,1,61.28,1,1,1,111,Hibernating / lost
13819.0,301,6,2642.35,1,3,3,133,At risk
13820.0,418,3,660.65,1,2,2,122,At risk
13821.0,144,6,1410.73,2,3,2,232,Loyal customers
13822.0,5,2,632.0,3,1,2,312,Potential loyalists
13823.0,18,7,3403.4500000000003,3,3,3,333,Champions
13824.0,32,12,3314.76,3,3,3,333,Champions
13825.0,621,2,255.59,1,1,1,111,Hibernating / lost
13826.0,176,1,189.5,2,1,1,211,Others
13827.0,57,3,412.05,2,2,1,221,Others
13828.0,22,1,209.49,3,1,1,311,New customers
13829.0,421,1,102.0,1,1,1,111,Hibernating / lost
13830.0,581,1,156.85000000000002,1,1,1,111,Hibernating / lost
13831.0,16,18,7023.58,3,3,3,333,Champions
13832.0,19,2,613.6899999999999,3,1,2,312,Potential loyalists
13833.0,159,2,701.36,2,1,2,212,Others
13834.0,576,2,324.19,1,1,1,111,Hibernating / lost
13835.0,25,7,1095.27,3,3,2,332,Loyal customers
13836.0,399,2,620.37,1,1,2,112,Hibernating / lost
13837.0,211,2,271.24,2,1,1,211,Others
13838.0,5,10,1966.09,3,3,3,333,Champions
13839.0,486,1,139.95000000000002,1,1,1,111,Hibernating / lost
13840.0,416,1,651.4,1,1,2,112,Hibernating / lost
13841.0,252,1,85.0,2,1,1,211,Others
13842.0,58,18,5629.91,2,3,3,233,Loyal customers
13843.0,381,1,319.75,1,1,1,111,Hibernating / lost
13844.0,11,1,361.62,3,1,1,311,New customers
13845.0,64,1,312.98,2,1,1,211,Others
13846.0,24,4,1307.79,3,2,2,322,Potential loyalists
13847.0,719,1,310.72,1,1,1,111,Hibernating / lost
13848.0,92,8,3335.0,2,3,3,233,Loyal customers
13849.0,51,5,3469.3,2,2,3,223,Others
13850.0,129,1,1595.48,2,1,2,212,Others
13851.0,95,8,4606.46,2,3,3,233,Loyal customers
13852.0,610,1,187.35000000000002,1,1,1,111,Hibernating / lost
13853.0,57,1,1090.14,2,1,2,212,Others
13854.0,8,39,12253.96,3,3,3,333,Champions
13855.0,500,4,1310.3400000000001,1,2,2,122,At risk
13856.0,168,11,1142.03,2,3,2,232,Loyal customers
13857.0,393,6,1001.01,1,3,2,132,At risk
13858.0,57,1,216.17,2,1,1,211,Others
13859.0,326,2,515.86,1,1,2,112,Hibernating / lost
13860.0,1,5,1245.9,3,2,2,322,Potential loyalists
13861.0,429,2,273.26,1,1,1,111,Hibernating / lost
13862.0,18,9,2556.09,3,3,3,333,Champions
13863.0,247,4,1239.55,2,2,2,222,Others
13864.0,386,1,662.4000000000001,1,1,2,112,Hibernating / lost
13865.0,58,4,501.56,2,2,2,222,Others
13866.0,74,1,145.67000000000002,2,1,1,211,Others
13867.0,31,3,1015.29,3,2,2,322,Potential loyalists
13868.0,7,2,3192.54,3,1,3,313,Potential loyalists
13869.0,123,10,8111.57,2,3,3,233,Loyal customers
13870.0,2,15,5712.08,3,3,3,333,Champions
13871.0,22,17,7885.85,3,3,3,333,Champions
13872.0,527,3,919.57,1,2,2,122,At risk
13873.0,119,8,1038.92,2,3,2,232,Loyal customers
13874.0,358,7,2049.15,1,3,3,133,At risk
13875.0,53,14,4814.37,2,3,3,233,Loyal customers
13876.0,63,1,122.7,2,1,1,211,Others
13877.0,86,3,449.68,2,2,1,221,Others
13878.0,54,4,2473.06,2,2,3,223,Others
13879.0,645,1,395.5,1,1,1,111,Hibernating / lost
13880.0,21,17,4391.66,3,3,3,333,Champions
13881.0,3,43,45179.1,3,3,3,333,Champions
13882.0,2,5,1191.13,3,2,2,322,Potential loyalists
13883.0,10,15,6560.02,3,3,3,333,Champions
13884.0,7,10,1888.48,3,3,3,333,Champions
13885.0,189,2,506.8,2,1,2,212,Others
13886.0,71,1,243.56,2,1,1,211,Others
13887.0,204,1,349.55,2,1,1,211,Others
13888.0,119,7,2169.05,2,3,3,233,Loyal customers
13889.0,92,6,1991.23,2,3,3,233,Loyal customers
13890.0,1,14,2927.38,3,3,3,333,Champions
13891.0,378,3,863.5600000000001,1,2,2,122,At risk
13892.0,26,6,1267.6499999999999,3,3,2,332,Loyal customers
13893.0,297,1,821.1,1,1,2,112,Hibernating / lost
13894.0,23,3,564.62,3,2,2,322,Potential loyalists
13895.0,28,6,4008.52,3,3,3,333,Champions
13896.0,625,1,388.55,1,1,1,111,Hibernating / lost
13897.0,50,3,1160.72,2,2,2,222,Others
13898.0,325,2,686.4,1,1,2,112,Hibernating / lost
13899.0,16,2,388.52,3,1,1,311,New customers
13900.0,183,6,1610.59,2,3,2,232,Loyal customers
13901.0,72,15,5676.34,2,3,3,233,Loyal customers
13902.0,632,5,34095.26,1,2,3,123,At risk
13903.0,400,1,165.45000000000002,1,1,1,111,Hibernating / lost
13904.0,37,2,332.64,3,1,1,311,New customers
13905.0,732,1,312.65,1,1,1,111,Hibernating / lost
13906.0,409,1,42.0,1,1,1,111,Hibernating / lost
13907.0,691,1,136.8,1,1,1,111,Hibernating / lost
13908.0,79,4,2369.55,2,2,3,223,Others
13909.0,423,2,286.6,1,1,1,111,Hibernating / lost
13911.0,57,20,4234.99,2,3,3,233,Loyal customers
13912.0,423,1,124.95,1,1,1,111,Hibernating / lost
13913.0,506,1,42.22,1,1,1,111,Hibernating / lost
13914.0,11,2,626.45,3,1,2,312,Potential loyalists
13915.0,394,1,70.80000000000001,1,1,1,111,Hibernating / lost
13916.0,463,4,1275.81,1,2,2,122,At risk
13917.0,49,2,272.04,2,1,1,211,Others
13918.0,49,2,1212.8400000000001,2,1,2,212,Others
13919.0,59,4,1360.68,2,2,2,222,Others
13920.0,431,4,1774.68,1,2,3,123,At risk
13921.0,402,4,730.7,1,2,2,122,At risk
13922.0,351,3,865.2,1,2,2,122,At risk
13923.0,53,1,351.13,2,1,1,211,Others
13924.0,1,6,1838.8500000000001,3,3,3,333,Champions
13925.0,92,4,678.25,2,2,2,222,Others
13926.0,23,1,223.85000000000002,3,1,1,311,New customers
13927.0,74,2,708.26,2,1,2,212,Others
13928.0,10,4,464.57,3,2,1,321,Potential loyalists
13929.0,169,11,3494.1,2,3,3,233,Loyal customers
13930.0,57,2,337.34,2,1,1,211,Others
13931.0,95,11,5257.38,2,3,3,233,Loyal customers
13932.0,294,1,307.4,1,1,1,111,Hibernating / lost
13933.0,109,2,608.7900000000001,2,1,2,212,Others
13934.0,263,1,922.1,2,1,2,212,Others
13935.0,596,3,6116.92,1,2,3,123,At risk
13936.0,179,3,939.66,2,2,2,222,Others
13937.0,169,2,880.13,2,1,2,212,Others
13938.0,35,1,71.66,3,1,1,311,New customers
13939.0,23,7,1560.96,3,3,2,332,Loyal customers
13940.0,17,4,839.14,3,2,2,322,Potential loyalists
13941.0,21,15,11122.300000000001,3,3,3,333,Champions
13942.0,534,1,320.0,1,1,1,111,Hibernating / lost
13943.0,577,1,246.54,1,1,1,111,Hibernating / lost
13944.0,653,1,200.43,1,1,1,111,Hibernating / lost
13945.0,394,2,854.15,1,1,2,112,Hibernating / lost
13946.0,79,6,1876.23,2,3,3,233,Loyal customers
13947.0,65,1,90.6,2,1,1,211,Others
